id,name,release_date,platform
171438,Leo's Fortune,2015-09-08,PlayStation 4
171442,Pokemon Liquid Ocean,2008-06-19,Game Boy Advance
171448,Maison Ikkoku - Omoide no photograph,1988-07-27,NES
171448,Maison Ikkoku - Omoide no photograph,1986-12-10,MSX
171448,Maison Ikkoku - Omoide no photograph,1986-12-10,TurboGrafx
171448,Maison Ikkoku - Omoide no photograph,1986-12-10,PC-9801
171386,Golden Nugget 64,1998-12-01,Nintendo 64
171400,Bit.Trip Complete,2012-03-16,Nintendo 3DS
171400,Bit.Trip Complete,2012-12-20,Nintendo 3DS
171400,Bit.Trip Complete,2011-09-13,Nintendo 3DS
171400,Bit.Trip Complete,2018-01-19,PlayStation 4
171400,Bit.Trip Complete,2011-09-13,Wii
171428,Pixel Boat Rush,2014-12-08,Android
171428,Pixel Boat Rush,2014-09-30,iPad
171433,GREG - A Mathematical Puzzle Game,2014-08-14,iPad
171264,Time Ramesside,2014-07-07,Windows
171277,The Operational Art of War II: Elite Edition,2000-02-15,Windows
171286,Might and Magic Heroes VI Gold Edition,2012-10-04,Windows
171286,Might and Magic Heroes VI Gold Edition,2012-09-28,Windows
171341,Ento,2014-12-15,iPhone
171375,Pokémon Brown,2004-01-16,Game Boy Advance
171682,4089: Ghost Within,2015-01-09,Windows
171683,Mad Games Tycoon,2015-01-05,Windows
171684,The Way of Life,2014-12-29,Windows
171692,My Om Nom,2014-12-18,iPad
171693,Looney Tunes Dash!,2014-12-18,Android
171693,Looney Tunes Dash!,2014-12-18,iPad
171695,bit Dungeon II,2014-12-15,Android
171695,bit Dungeon II,2014-12-15,iPad
171695,bit Dungeon II,2014-12-15,Macintosh
171695,bit Dungeon II,2014-12-15,Windows
171698,Iron Finger: Mini Games Championship,2014-12-18,iPad
171704,Supreme,2015-01-09,Windows
171705,Teddy Floppy Ear - Mountain Adventure,2013-10-29,Android
171705,Teddy Floppy Ear - Mountain Adventure,2013-04-21,iPad
171705,Teddy Floppy Ear - Mountain Adventure,2015-01-09,Linux
171706,Unhack,2015-01-09,Windows
172192,Pinball Planet,2014-11-25,Android
172192,Pinball Planet,2014-12-05,iPad
172192,Pinball Planet,2014-12-09,Windows Phone
172195,Top Gear: Extreme Parking,2014-12-16,Android
172195,Top Gear: Extreme Parking,2014-12-09,iPad
172196,Top Gear: Race The Stig,2014-03-06,Android
172196,Top Gear: Race The Stig,2014-03-06,iPad
172196,Top Gear: Race The Stig,2014-03-06,Windows Phone
172224,Ghost Blitz,2014-09-18,Android
172224,Ghost Blitz,2014-09-18,iPad
172245,World Invasion: Battle Los Angeles,2011-03-11,Xbox 360
172247,Music Monstars,2008-11-19,Nintendo DS
172040,Endless Alphabet,2014-01-09,Android
172041,Endless Reader,2014-09-23,Android
172041,Endless Reader,2014-09-23,iPad
172042,Endless Wordplay,2014-12-10,iPad
172043,Endless Numbers,2014-09-16,iPad
172049,SoulCraft II: League of Angels,2014-12-01,Android
172049,SoulCraft II: League of Angels,2014-12-01,Windows
172049,SoulCraft II: League of Angels,2014-12-01,Windows Phone
172053,Ice Age Adventures,2014-08-14,Android
172053,Ice Age Adventures,2014-08-14,iPad
172057,Criminal Girls: Invite Only,2015-02-06,PlayStation Vita
172057,Criminal Girls: Invite Only,2015-02-03,Windows
172058,Deathtrap (2014),2015-02-04,Macintosh
172061,Deer Hunt Legends,2012-11-16,Windows
172061,Deer Hunt Legends,2013-01-07,Windows
172082,Six Nights at Suzie's,2015-01-06,Windows
172102,Dragon Ball Z: For Kinect,2012-10-02,Xbox 360
172102,Dragon Ball Z: For Kinect,2012-10-09,Xbox 360
172103,Toukiden: Kiwami,2014-08-28,PSP
172103,Toukiden: Kiwami,2014-08-28,PlayStation Vita
172103,Toukiden: Kiwami,2015-03-31,PlayStation 4
172103,Toukiden: Kiwami,2015-03-31,PSP
172103,Toukiden: Kiwami,2015-03-31,PlayStation Vita
171925,Nitro Racer XD,2013-08-26,Linux
171926,Bionic Heart 2,2013-04-16,Android
171926,Bionic Heart 2,2014-01-11,iPad
171926,Bionic Heart 2,2013-04-01,Linux
171973,RE: Alistair,2010-02-28,Windows
171973,RE: Alistair,2010-04-10,Linux
171976,Marvel Super Heroes 3D,2010-12-01,Wii
172014,Retention,2015-01-13,Windows
172017,Cocoron,1991-05-03,NES
172031,Quarto,2014-03-18,iPad
172038,Doctor Who: Legacy,2013-11-27,Android
172038,Doctor Who: Legacy,2013-11-27,Web Browser
172038,Doctor Who: Legacy,2013-11-27,iPad
171876,OMG HD Zombies!,2012-10-17,PlayStation Vita
171876,OMG HD Zombies!,2014-02-13,Windows
171878,OMG-Z,2011-08-02,PlayStation 3
171878,OMG-Z,2011-08-02,PSP
171878,OMG-Z,2011-08-02,PlayStation Vita
171880,Lost Marbles,2014-05-30,Linux
171918,Point Perfect,2014-07-17,Windows
171919,Shannon Tweed's Attack Of The Groupies,2012-03-06,iPad
171919,Shannon Tweed's Attack Of The Groupies,2015-04-01,Windows
171920,The Flying Dutchman,2014-09-12,Windows
171921,Mirror Mysteries,2012-02-22,iPad
171921,Mirror Mysteries,2014-04-10,Macintosh
171921,Mirror Mysteries,2014-04-10,Windows
171922,Mirror Mysteries: Forgotten Kingdoms,2014-04-07,iPad
171922,Mirror Mysteries: Forgotten Kingdoms,2014-04-10,Windows
171923,Vault Cracker,2014-05-15,Windows
171924,Core Breach,2012-02-08,iPhone
171924,Core Breach,2011-12-16,Linux
171924,Core Breach,2011-12-16,Macintosh
171831,The Ingenious Machine,2014-06-09,Android
171831,The Ingenious Machine,2014-06-09,iPad
171833,Enemy Mind,2014-06-06,Macintosh
171834,Guns and Robots,2014-08-04,Windows
171836,QbQbQb,2014-10-22,iPad
171836,QbQbQb,2014-10-29,Linux
171844,Call of Duty: Black Ops: Declassified,2012-11-13,PlayStation Vita
171846,PlayStation Move Heroes,2011-03-22,PlayStation 3
171851,Gat Life Episode 1: Boyfriend Bar,2015-01-11,Android
171851,Gat Life Episode 1: Boyfriend Bar,2015-01-11,Linux
171851,Gat Life Episode 1: Boyfriend Bar,2015-01-11,Macintosh
171851,Gat Life Episode 1: Boyfriend Bar,2015-01-11,Windows
171858,Eschalon: Book III,2014-02-14,Linux
171858,Eschalon: Book III,2014-02-14,Macintosh
171858,Eschalon: Book III,2014-02-14,Windows
171785,F1 Chequered Flag,2014-10-20,Windows
171786,Whack Your Boss,2014-12-12,Windows
171788,Ultimate Robot Fighting,2014-12-18,Android
171788,Ultimate Robot Fighting,2014-12-18,iPad
171789,The Hunger Games: Catching Fire – Panem Run,2013-11-21,Android
171789,The Hunger Games: Catching Fire – Panem Run,2013-11-20,iPad
171790,The Hunger Games Adventures,2013-11-23,Android
171790,The Hunger Games Adventures,2012-09-13,iPad
171790,The Hunger Games Adventures,2012-03-30,Web Browser
171793,F1 2011 (mobile),2011-12-03,iPad
171815,Malebolgia,2014-12-04,Windows
171820,The Sands Whisper Your Name,2014-11-27,Windows
171829,Just Get Through,2014-11-20,Linux
171830,The Ingenious Machine: New and Improved Edition,2015-01-01,Macintosh
171763,Tiny Dice Dungeon,2014-08-01,Android
171763,Tiny Dice Dungeon,2014-08-01,iPhone
171764,Operation Abyss: New Tokyo Legacy,2014-07-24,PlayStation Vita
171764,Operation Abyss: New Tokyo Legacy,2014-04-14,PlayStation Vita
171765,Operation Babel: New Tokyo Legacy,2015-04-30,PlayStation Vita
171766,Atelier Shallie: Alchemists of the Dusk Sea,2005-03-13,PlayStation 3
171766,Atelier Shallie: Alchemists of the Dusk Sea,2014-07-17,PlayStation 3
171766,Atelier Shallie: Alchemists of the Dusk Sea,2005-03-10,PlayStation 3
171768,Disgaea 5: Alliance of Vengeance,2015-10-06,PlayStation 4
171768,Disgaea 5: Alliance of Vengeance,2017-05-26,Nintendo Switch
171768,Disgaea 5: Alliance of Vengeance,2017-05-23,Nintendo Switch
171768,Disgaea 5: Alliance of Vengeance,2015-03-26,PlayStation 4
171768,Disgaea 5: Alliance of Vengeance,2017-03-03,Nintendo Switch
171768,Disgaea 5: Alliance of Vengeance,2018-10-22,Windows
171770,DMC Devil May Cry: Definitive Edition,2015-03-17,PlayStation 4
171770,DMC Devil May Cry: Definitive Edition,2015-03-17,Xbox One
171780,Urja,2015-01-09,Macintosh
171781,Quantum Conscience,2014-08-26,Linux
171782,Fake Colours,2015-01-01,Windows
171707,X-Type,2013-02-08,iPad
171707,X-Type,2015-01-07,Wii U
171714,The Arland Atelier Trilogy,2015-03-06,PlayStation 3
171714,The Arland Atelier Trilogy,2015-10-13,PlayStation 3
171715,Gender Bender DNA Twister Extreme,2014-09-01,Windows
171719,Crossfire Europe,2015-01-09,Windows
171720,Mechs & Mercs: Black Talons,2015-01-09,Windows
171722,GRAV,2015-01-08,Windows
171723,BLOCKADE 3D,2014-11-05,Windows
171725,NEKOPARA Vol. 1,2014-12-29,Windows
171759,Valkyria Chronicles - Selvaria's Mission: Behind Her Blue Flame,2014-12-27,PlayStation 3
172255,Historia Battles Rome,2014-10-01,Android
172260,Swipecart,2014-05-08,Windows
172295,Where's My Geek?,2014-12-08,iPad
172300,Time Geeks & Friends,2012-08-30,iPad
172301,Time Geeks: Jump to Medieval,2012-09-18,iPad
172313,Prime World: Defenders,2013-06-05,Macintosh
172320,Reaper - Tale of a Pale Swordsman,2014-02-07,Windows
172740,Football Manager Handheld 2014,2013-11-14,Android
172740,Football Manager Handheld 2014,2013-11-14,iPad
172741,Football Manager Online,2015-03-12,Linux
172741,Football Manager Online,2015-03-12,Macintosh
172741,Football Manager Online,2015-03-12,Windows
172742,Football Manager Classic 2014,2014-04-11,PlayStation Vita
172746,Football Manager 2005,2004-11-04,Macintosh
172747,Football Manager Handheld,2006-04-13,PSP
172748,Out of the Park Baseball Manager 2006,2006-05-31,Macintosh
172748,Out of the Park Baseball Manager 2006,2006-05-31,Windows
172774,Football Manager Handheld 2007,2006-12-01,PSP
172775,Football Manager Handheld 2010 (PSP),2009-10-30,PSP
172777,Football Manager Handheld 2010 (iOS),2010-04-12,iPad
172780,Out of the Park Baseball Manager 2007,2007-03-23,Macintosh
172780,Out of the Park Baseball Manager 2007,2007-03-23,Windows
172685,Vainglory,2013-12-19,iPad
172685,Vainglory,2014-11-03,iPad
172686,Realm of the Titans,2010-10-30,Windows
172687,Meltdown (mobile game),2013-11-08,Android
172687,Meltdown (mobile game),2013-10-30,iPad
172688,Space Expedition,2014-12-09,Android
172688,Space Expedition,2014-11-13,iPad
172690,Best Fiends,2014-12-10,Android
172690,Best Fiends,2014-08-20,iPad
172714,Gunman Clive 2,2015-01-29,Nintendo 3DS
172714,Gunman Clive 2,2015-09-03,Windows
172731,Twisty Hollow,2014-11-25,Android
172731,Twisty Hollow,2014-10-28,iPad
172732,Release the Ninja,2013-10-02,Android
172732,Release the Ninja,2013-10-16,iPad
172734,Candy Crush Soda Saga,2014-06-10,Android
172734,Candy Crush Soda Saga,2014-08-02,iPad
172735,Football Manager Handheld 2015,2014-11-18,Android
172735,Football Manager Handheld 2015,2014-11-19,iPad
172640,Colossatron,2013-12-18,Android
172640,Colossatron,2013-12-05,iPad
172644,Top Farm,2013-10-04,Android
172644,Top Farm,2013-03-04,Web Browser
172644,Top Farm,2013-11-07,iPad
172646,Birzzle Fever,2014-09-09,Android
172646,Birzzle Fever,2013-12-14,iPad
172647,Birzzle,2011-11-02,Android
172647,Birzzle,2011-04-05,iPad
172647,Birzzle,2013-03-16,Windows
172647,Birzzle,2013-03-16,Windows Phone
172666,Band Stars,2014-06-11,Android
172666,Band Stars,2013-08-15,iPad
172669,Bears vs. Art,2014-08-08,Android
172672,International Cricket (ZX Spectrum),1988-06-14,ZX Spectrum
172622,Raging Thunder,2009-12-18,Android
172622,Raging Thunder,2008-09-21,iPad
172626,Raging Thunder 2,2010-03-04,Android
172626,Raging Thunder 2,2010-09-01,Other Mobile Devices
172626,Raging Thunder 2,2010-03-04,iPad
172629,Penguin Palooza,2012-01-19,Android
172629,Penguin Palooza,2012-01-19,iPad
172630,Hydro Thunder GO,2011-03-12,Windows Phone
172632,Minigore 2: Zombies,2014-01-29,Android
172632,Minigore 2: Zombies,2012-12-06,iPad
172632,Minigore 2: Zombies,2013-08-29,OUYA
172633,Super Hind,2008-09-09,PSP
172633,Super Hind,2009-07-02,PlayStation Vita
172634,KingHunt,2013-12-05,iPad
172635,Frozen Synapse Prime,2015-03-25,Android
172635,Frozen Synapse Prime,2015-08-20,iPad
172635,Frozen Synapse Prime,2014-10-14,PlayStation 3
172635,Frozen Synapse Prime,2014-10-14,PlayStation Vita
172635,Frozen Synapse Prime,2014-10-14,Windows
172639,New Ghostbusters II,1991-12-07,NES
172639,New Ghostbusters II,1990-12-26,NES
172492,Repulze,2013-04-05,Android
172492,Repulze,2012-12-06,iPad
172498,Project Gotham Racing: Ferrari Edition,2009-11-11,Other Mobile Devices
172500,Project Gotham Racing Mobile,2007-02-14,Other Mobile Devices
172512,Deep Dungeons of Doom,2013-06-03,iPad
172512,Deep Dungeons of Doom,2013-03-24,OUYA
172512,Deep Dungeons of Doom,2014-10-14,Windows
172531,SingStar Ultimate Party,2014-10-29,PlayStation 3
172531,SingStar Ultimate Party,2014-10-29,PlayStation 4
172531,SingStar Ultimate Party,2014-11-12,PlayStation 3
172531,SingStar Ultimate Party,2014-11-12,PlayStation 4
172565,The Dwarfs - The Third Expedition,2015-10-11,Android
172565,The Dwarfs - The Third Expedition,2015-10-11,iPad
172566,Homeworld Remastered Collection,2015-02-25,Macintosh
172570,Once Upon a Monster,2011-10-11,Xbox 360
172572,Citizens of Earth,2015-01-20,Nintendo 3DS
172572,Citizens of Earth,2015-01-20,Wii U
172572,Citizens of Earth,2015-01-22,PlayStation 4
172572,Citizens of Earth,2015-01-20,Windows
172474,Serena,2014-01-30,Macintosh
172475,Heavy Metal Thunder,2014-10-16,Android
172475,Heavy Metal Thunder,2014-08-05,iPad
172476,Rising Angels: Reborn,2013-10-31,Macintosh
172477,Rising Angels: The Red Rose,2013-10-31,Macintosh
172478,The Sinister Fairground,2014-11-04,Android
172478,The Sinister Fairground,2014-04-22,iPad
172479,Sol Invictus,2015-01-07,Android
172479,Sol Invictus,2015-01-07,iPad
172482,The Shadow Sun,2014-11-19,Android
172482,The Shadow Sun,2013-12-06,iPad
172486,Big Action Mega Fight!,2014-06-07,Android
172486,Big Action Mega Fight!,2013-09-13,iPad
172488,Reckless Racing 3,2014-10-23,Android
172488,Reckless Racing 3,2014-10-03,iPad
172489,Space Marshals,2015-04-10,Android
172489,Space Marshals,2015-01-08,iPad
172457,The Maker's Eden,2014-07-30,Macintosh
172458,The Happy Hereafter,2013-10-02,Windows
172459,Mythos: The Beginning,2014-10-24,Macintosh
172462,Vlad the Impaler,2014-07-17,Macintosh
172467,Baby Pac-Man,1982-10-11,Arcade
172469,Traps n' Gemstones,2014-07-23,Android
172469,Traps n' Gemstones,2014-07-23,iPad
172469,Traps n' Gemstones,2014-07-23,Windows Phone
172472,Necklace of Skulls,2014-11-11,Android
172472,Necklace of Skulls,2014-10-09,iPad
172473,The Detail,2014-10-28,Macintosh
172361,Tap or Zap,2014-08-14,Android
172361,Tap or Zap,2014-08-21,iPad
172363,Turtle Hop,2014-04-28,Android
172363,Turtle Hop,2014-05-03,iPad
172366,Wordo (2012),2013-12-16,Android
172366,Wordo (2012),2012-01-07,iPad
172368,Space Age: A Cosmic Adventure,2014-11-12,iPad
172368,Space Age: A Cosmic Adventure,2015-02-18,Macintosh
172389,"I, Zombie",2018-03-08,Nintendo Switch
172389,"I, Zombie",2014-12-08,Windows
172399,Nancy Drew: #30 The Shattered Medallion,2014-05-20,Macintosh
172400,Nancy Drew: #31 Labyrinth of Lies,2014-10-20,Macintosh
172401,Disney Fantasia: Music Evolved,2014-10-24,Xbox 360
172401,Disney Fantasia: Music Evolved,2014-10-24,Xbox One
172401,Disney Fantasia: Music Evolved,2014-10-21,Xbox 360
172401,Disney Fantasia: Music Evolved,2014-10-21,Xbox One
172402,Leviathan: The Last Day of the Decade,2014-11-11,Macintosh
172321,Professor Heinz Wolff's Gravity,2010-03-01,Nintendo DS
172322,Hotel Gigant DS,2008-11-21,Nintendo DS
172341,Monster Cake,2014-12-18,Android
172341,Monster Cake,2014-12-18,iPad
172342,Capital Cities,2013-10-10,Android
172342,Capital Cities,2011-08-18,iPad
172345,Exterminator,2014-03-24,Android
172345,Exterminator,2014-03-31,iPad
172346,Football Blitz,2014-08-03,Android
172346,Football Blitz,2014-08-07,iPad
172346,Football Blitz,2017-01-04,Macintosh
172348,Ironpants,2014-01-21,Android
172348,Ironpants,2014-01-27,iPad
172350,Tacticolor,2011-06-03,Xbox 360
172351,Pocket Lab,2014-01-23,Android
172351,Pocket Lab,2014-01-22,iPad
172353,Reshape,2014-10-06,Android
172353,Reshape,2014-10-17,iPad
172782,Football Manager Handheld 2013 (PSP),2012-12-05,PSP
172783,Football Manager Handheld 2013 (Android/iOS),2012-12-13,Android
172783,Football Manager Handheld 2013 (Android/iOS),2012-12-13,iPad
172839,Melissa K. and the Heart of Gold,2014-09-19,Android
172839,Melissa K. and the Heart of Gold,2014-09-19,Macintosh
172839,Melissa K. and the Heart of Gold,2014-09-19,iPad
172849,Cabela's Big Game Hunter: Pro Hunts,2014-04-25,Windows
172849,Cabela's Big Game Hunter: Pro Hunts,2014-04-25,PlayStation 3
172849,Cabela's Big Game Hunter: Pro Hunts,2014-04-25,Wii U
172849,Cabela's Big Game Hunter: Pro Hunts,2014-03-25,Windows
172849,Cabela's Big Game Hunter: Pro Hunts,2014-04-25,Xbox 360
172860,Delicious: Emily's New Beginning,2014-11-03,Android
172861,Car Mechanic Simulator 2014,2014-01-24,Macintosh
172863,Delicious: Emily's Wonder Wedding,2013-08-28,Android
172864,Delicious: Emily's Honeymoon Cruise,2014-02-11,Android
172865,iPollute,2014-09-25,Android
173102,1Quest,2014-12-03,Windows
174697,Singstar Party Hits,2008-05-29,PlayStation 2
174698,SingStar Hottest Hits,2008-09-28,PlayStation 2
174706,Oquonie,2014-02-18,iPad
174719,Urban Yeti!,2002-08-16,Game Boy Advance
174741,Horizon,2014-02-06,Windows
174741,Horizon,2013-07-02,Windows
174746,Magical Battle Festa,2014-11-21,Macintosh
174746,Magical Battle Festa,2014-11-21,Windows
174749,Shower With Your Dad Simulator 2015,2015-09-02,Windows
174626,Dark Tales: Edgar Allan Poe's The Gold Bug,2013-01-11,Macintosh
174635,Outlast: Whistleblower,2014-05-07,PlayStation 4
174635,Outlast: Whistleblower,2014-05-06,PlayStation 4
174651,Zombie Army Trilogy,2015-03-06,PlayStation 4
174651,Zombie Army Trilogy,2015-03-06,Windows
174653,Guardian War,1994-08-11,3DO
174653,Guardian War,1993-05-06,3DO
174682,Wild Island Quest,2015-09-04,Windows
174588,DoDonPachi Maximum,2012-10-26,iPad
174588,DoDonPachi Maximum,2012-03-07,Windows Phone
174589,After Burner III,1993-04-19,SEGA CD
174599,Tormentum - Dark Sorrow,2015-03-04,Macintosh
174599,Tormentum - Dark Sorrow,2015-03-04,Windows
174605,The Royal Marines Commando,2008-11-14,Windows
174607,Battlestrike: Shadow of Stalingrad,2009-07-17,Windows
174396,Zengrams,2014-12-02,Android
174396,Zengrams,2014-11-13,iPad
174446,Warriors Orochi 3 Ultimate,2014-09-02,Xbox One
174446,Warriors Orochi 3 Ultimate,2014-09-02,PlayStation 4
174452,BloodLust Shadowhunter,2015-03-02,Windows
174459,Waffles (And Then Some),2014-07-11,Windows
174463,Amazing Princess Sarah,2014-08-18,Windows
174463,Amazing Princess Sarah,2014-12-09,Windows Phone
174463,Amazing Princess Sarah,2014-07-09,Xbox 360
174543,Borderlands: The Handsome Collection,2015-03-24,Xbox One
174543,Borderlands: The Handsome Collection,2015-03-24,PlayStation 4
174543,Borderlands: The Handsome Collection,2015-03-24,Windows
174580,Fly in the House,2015-03-06,Windows
174582,Shuffle Party,2014-07-15,Windows Phone
174583,Gerbil Physics,2009-12-07,Android
174583,Gerbil Physics,2009-12-07,Windows Phone
174583,Gerbil Physics,2009-12-07,Xbox 360
174585,Flowerz,2011-08-02,Windows Phone
174240,1953: NATO vs Warsaw Pact,2014-11-11,Macintosh
174264,Train Fever,2014-09-04,Linux
174336,Deponia: The Complete Journey,2014-06-03,Windows
174336,Deponia: The Complete Journey,2014-07-08,Linux
173938,Jigsaw Commando,2015-02-21,iPad
173939,Urban Legends,2015-01-30,Windows
174032,Sunrider: Mask of Arcadius,2014-07-02,Linux
174068,Wehrschach,2015-03-30,Android
174072,Middle-earth: Shadow of Mordor – The Bright Lord,2015-01-24,Linux
174072,Middle-earth: Shadow of Mordor – The Bright Lord,2015-01-24,PlayStation 4
174072,Middle-earth: Shadow of Mordor – The Bright Lord,2015-01-24,Xbox One
174085,Scrabble 2003 Edition,2002-12-20,Windows
174114,Tempest,2017-04-18,Windows
174158,Chicago Enforcer,2005-02-14,Xbox
174180,Sopio,2015-02-26,iPad
174188,Dragon's Dogma Online,2015-08-27,PlayStation 3
174188,Dragon's Dogma Online,2015-08-27,PlayStation 4
174188,Dragon's Dogma Online,2015-08-27,Windows
173655,Kings of the Realm,2014-09-17,Android
173655,Kings of the Realm,2014-09-17,iPad
173655,Kings of the Realm,2015-03-23,Web Browser
173655,Kings of the Realm,2015-03-23,Windows Phone
173699,Everlasting Summer,2014-11-19,Android
173699,Everlasting Summer,2014-09-06,iPad
173699,Everlasting Summer,2015-08-11,Web Browser
173699,Everlasting Summer,2014-11-19,Linux
173786,Ninja Guy,2011-12-24,Android
173786,Ninja Guy,2012-12-24,iPad
173786,Ninja Guy,2015-01-05,Linux
173817,Platoon (2002),2002-11-05,Windows
173854,Firefly Cortex,2015-02-12,Android
173921,iO,2017-02-14,Android
173921,iO,2017-02-14,iPad
173921,iO,2014-12-05,Linux
173921,iO,2014-12-05,Macintosh
