id,name,release_date,genre
334040,Prison Architect: Going Green,2021-01-28,Management
334040,Prison Architect: Going Green,2021-01-28,Sandbox
332710,College Kings,2020-12-09,Dating Sim
332714,Hope Lake,2016-06-03,Hidden Object
332746,League of Maidens,2021-02-25,Action RPG
332773,Monopoly Deal,2014-11-18,Classic Games
332891,Maquette,2021-03-01,Puzzle
332940,Boreal Blade,2020-11-12,Action
332940,Boreal Blade,2020-11-12,Fighting
332941,Ageless,2020-07-28,Platformer
332941,Ageless,2020-07-28,Puzzle
335741,Necrosphere,2017-08-31,Action
335741,Necrosphere,2017-08-31,Platformer
335742,Hexihashi,2021-01-19,Puzzle
335743,hexceed,2021-01-15,Puzzle
335866,Lusty Odyssey,2021-01-20,RPG
335878,Skully,2020-08-04,Platformer
335878,Skully,2020-08-04,Puzzle
335879,Simulacra 2,2020-01-30,Simulation
335879,Simulacra 2,2020-01-30,Visual Novel
335915,Cozy Grove,2021-04-07,Hidden Object
335990,Gem Wizards Tactics,2021-02-16,Strategy
335556,The Deal,2017-02-17,Adventure
335556,The Deal,2017-02-17,RPG
335556,The Deal,2017-02-17,Strategy
335557,Kombine,2016-10-14,Puzzle
335559,Corral,2018-04-27,Simulation
335559,Corral,2018-04-27,Strategy
335740,Courier of the Crypts,2019-04-18,Adventure
332373,Rogue Heroes: Ruins of Tasos,2021-02-23,Action
332373,Rogue Heroes: Ruins of Tasos,2021-02-23,Roguelike
332373,Rogue Heroes: Ruins of Tasos,2021-02-23,RPG
332487,Richman10,2019-10-24,Party
332489,Damascus Gear: Operation Osaka,2018-03-06,Hack & Slash
332489,Damascus Gear: Operation Osaka,2018-03-06,Shooter
332663,Dave,2018-11-30,Platformer
332663,Dave,2018-11-30,Puzzle
335472,36 apples,2019-08-26,Adventure
335472,36 apples,2019-08-26,Puzzle
335475,Going Under,2020-09-23,Action
335475,Going Under,2020-09-23,Beat 'em Up
335475,Going Under,2020-09-23,Dungeon Crawler
335475,Going Under,2020-09-23,Roguelike
335476,MINIT FUN RACER,2021-02-18,Action
335476,MINIT FUN RACER,2021-02-18,Adventure
335476,MINIT FUN RACER,2021-02-18,Racing
335485,The Binding of Isaac: Repentance,2021-03-31,Action RPG
335485,The Binding of Isaac: Repentance,2021-03-31,Roguelike
335554,BYTEPATH,2018-02-23,Arcade
335554,BYTEPATH,2018-02-23,RPG
335555,Cubic,2017-10-09,Puzzle
335314,Rifter,2018-07-12,Action
335314,Rifter,2018-07-12,Platformer
335315,TowerClimb,2015-09-22,Action Adventure
335315,TowerClimb,2015-09-22,Platformer
335315,TowerClimb,2015-09-22,Roguelike
335316,Shadow Bug,2017-07-21,Action
335316,Shadow Bug,2017-07-21,Platformer
335317,Wenjia,2018-10-17,Adventure
335317,Wenjia,2018-10-17,Puzzle
335422,Unworthy,2018-05-29,Action
335422,Unworthy,2018-05-29,Metroidvania
335422,Unworthy,2018-05-29,RPG
335423,the static speaks my name,2015-08-10,Other
335424,Silver Grapple,2017-08-25,Action
335424,Silver Grapple,2017-08-25,Adventure
335424,Silver Grapple,2017-08-25,Platformer
335425,Razed,2018-09-14,Action
335425,Razed,2018-09-14,Arcade
335425,Razed,2018-09-14,Platformer
335425,Razed,2018-09-14,Racing
335430,Cuboid Keeper,2019-01-10,Action
335430,Cuboid Keeper,2019-01-10,Arcade
334935,Shaman King: Master of Spirits 2,2005-08-02,Adventure
334935,Shaman King: Master of Spirits 2,2005-08-02,Metroidvania
334935,Shaman King: Master of Spirits 2,2005-08-02,Platformer
334936,Shaman King: Master of Spirits,2004-11-09,Adventure
334936,Shaman King: Master of Spirits,2004-11-09,Metroidvania
334936,Shaman King: Master of Spirits,2004-11-09,Platformer
334982,Psikyo Collecton Vol. 2,2018-11-22,Shoot 'em Up
334983,Psikyo Collection Vol. 1,2018-09-21,Shoot 'em Up
334984,Sentience,2021-03-25,Stealth
335287,Stuart Little: The Journey Home,2001-08-24,Platformer
335312,Blazing Beaks,2019-05-10,Action
335312,Blazing Beaks,2019-05-10,Roguelike
335312,Blazing Beaks,2019-05-10,Shooter
335313,DemonCrawl,2019-11-05,Adventure
335313,DemonCrawl,2019-11-05,Roguelike
335313,DemonCrawl,2019-11-05,Tactical RPG
334525,Borderlands 3 - Bounty of Blood,2020-06-25,Action RPG
334525,Borderlands 3 - Bounty of Blood,2020-06-25,First Person Shooter
334526,Borderlands 3 - Psycho Krieg and the Fantastic Fustercluck,2020-09-20,Action RPG
334526,Borderlands 3 - Psycho Krieg and the Fantastic Fustercluck,2020-09-20,First Person Shooter
334530,Nostradamus: The Last Prophecy,2014-04-24,Point-and-Click
334531,RX squad,2016-07-21,Scrolling
334531,RX squad,2016-07-21,Shooter
334532,The Return Home,2016-07-29,First Person Shooter
334600,Sneak Thief,2016-08-06,First Person Shooter
334600,Sneak Thief,2016-08-06,Stealth
334645,Chill the Piro,2016-04-29,Platformer
334645,Chill the Piro,2016-04-29,Puzzle
334786,Occurrence at JCR Outpost,2016-07-18,Adventure
334805,A Study in Steampunk: Choice by Gaslight,2015-11-20,RPG
334805,A Study in Steampunk: Choice by Gaslight,2015-11-20,Visual Novel
334929,The Tenants,2021-03-25,Simulation
334410,Warriors' Wrath,2016-05-07,Action RPG
334418,Moustache Mountain,2016-03-31,Platformer
334455,Ruin Raiders,2021-03-04,Tactical RPG
334491,Night Vigil,2016-08-08,Strategy
334491,Night Vigil,2016-08-08,Tactical RPG
334492,Starship Annihilator,2016-09-03,Scrolling
334492,Starship Annihilator,2016-09-03,Shoot 'em Up
334493,Finque,2016-11-11,Puzzle
334498,Ace of Protectors,2016-06-27,RPG
334506,Adventure World,2016-08-02,Action
334506,Adventure World,2016-08-02,RPG
334521,ALPAGES: THE FIVE BOOKS,2015-10-14,First Person Shooter
334288,Alt-Play: Jason Rohrer Anthology,2011-01-03,Other
334309,Total Extreme Wrestling 2020,2020-04-23,Simulation
334309,Total Extreme Wrestling 2020,2020-04-23,Sports
334336,SINoALICE,2017-06-06,RPG
334343,Uprising 2: Lead and Destroy,1998-12-31,Strategy
334376,The Growth Journey,2016-01-07,Puzzle
334398,Zenodyne R,2016-05-29,Scrolling
334398,Zenodyne R,2016-05-29,Shoot 'em Up
334399,The Crystal Nebula,2016-07-26,Action
334406,The Legend: A University Story,2016-07-27,Action
334406,The Legend: A University Story,2016-07-27,Arcade
334089,Crusader Kings III - Northern Lords,2021-03-16,Real Time Strategy
334089,Crusader Kings III - Northern Lords,2021-03-16,RPG
334212,Gradius ReBirth,2008-09-02,Shoot 'em Up
334283,Life is Strange: True Colors,2021-09-09,Adventure
335991,Colony Siege,2020-09-07,Simulation
335991,Colony Siege,2020-09-07,Strategy
335991,Colony Siege,2020-09-07,Tower Defense
337646,Galagan's Island: Reprymian Rising,2015-06-12,Action
337646,Galagan's Island: Reprymian Rising,2015-06-12,Arcade
337646,Galagan's Island: Reprymian Rising,2015-06-12,Shoot 'em Up
337658,Milk inside a bag of milk inside a bag of milk,2020-08-26,Adventure
337658,Milk inside a bag of milk inside a bag of milk,2020-08-26,Other
337658,Milk inside a bag of milk inside a bag of milk,2020-08-26,Visual Novel
337659,Urban Cards,2021-02-10,Roguelike
337659,Urban Cards,2021-02-10,Strategy
337660,Puddle Knights,2020-03-03,Puzzle
337670,Vault of the Void,2020-11-20,Roguelike
337670,Vault of the Void,2020-11-20,Strategy
337671,Snow Island,2019-09-25,Action
337671,Snow Island,2019-09-25,Shooter
337713,Hungry Knight,2014-08-04,Action
337713,Hungry Knight,2014-08-04,Arcade
337713,Hungry Knight,2014-08-04,Scrolling
337713,Hungry Knight,2014-08-04,Survival
337723,HOW WE KNOW WE'RE ALIVE,2021-05-01,Point-and-Click
337486,Escape from the Princess,2018-09-17,Visual Novel
337489,Mosaique Neko Waifus 3,2020-08-27,Puzzle
337489,Mosaique Neko Waifus 3,2020-08-27,RPG
337489,Mosaique Neko Waifus 3,2020-08-27,Visual Novel
337490,Mosaique Neko Waifus 4,2021-02-12,Puzzle
337490,Mosaique Neko Waifus 4,2021-02-12,RPG
337490,Mosaique Neko Waifus 4,2021-02-12,Visual Novel
337494,Hentai Nureta Puzzle Mythica,2021-02-19,Puzzle
337495,Flirtatious,2021-04-01,Puzzle
337496,Desirable: Dream Hotel,2021-01-10,Puzzle
337497,Temptations X: Darkest Fantasy,2021-02-15,Puzzle
337498,Jixxaw,2021-03-15,Puzzle
337509,From the darkness,2021-03-30,Adventure
337288,Red Falls Season 1,2021-04-15,Visual Novel
337312,Gloria Victis,2016-06-09,Action Adventure
337312,Gloria Victis,2016-06-09,MMO
337312,Gloria Victis,2016-06-09,RPG
337386,Rogue Mansion,2021-04-19,Roguelike
337386,Rogue Mansion,2021-04-19,Survival
337450,spiders (strikethrough),2021-04-22,Arcade
337451,Rivals,2020-09-21,Puzzle
337452,Conspiracy!,2021-01-12,Puzzle
337456,The Remains of Richard Fleming,2020-08-04,Puzzle
337457,Sad Vlad,2020-08-10,Visual Novel
337458,Procrastination,2020-08-10,Visual Novel
337208,Daikaiju Daikessen: Versus,2020-11-18,Beat 'em Up
337221,Portal Reloaded,2021-04-19,Platformer
337221,Portal Reloaded,2021-04-19,Puzzle
337263,Moe Era,2021-02-04,Visual Novel
337265,Time For You - Chapter 01,2020-07-31,Visual Novel
337266,Time For You - Chapter 02,2021-05-15,Visual Novel
337272,Summer with Mia Season 1,2021-03-25,Visual Novel
337278,Echoes of lust,2021-03-02,Visual Novel
337279,Living together with Fox Demon,2021-08-13,Dating Sim
337286,Lewd Island - Season 1,2021-02-22,Visual Novel
337179,MLB The Show 21,2021-04-16,Sports
336674,Island Saver,2020-05-13,Action Adventure
336674,Island Saver,2020-05-13,Educational
337024,Utopos [2021],2021-03-29,MOBA / A-RTS
337024,Utopos [2021],2021-03-29,Shooter
336154,Out of the Park Baseball 22,2021-03-26,Sports
336237,Steven Universe: Unleash the Light,2019-11-27,Action Adventure
336237,Steven Universe: Unleash the Light,2019-11-27,RPG
336171,Escape Machine City: Airborne,2021-03-03,Puzzle
336238,Steven Universe: Attack the Light,2015-04-02,RPG
336239,Blue Fire,2021-02-04,Action Adventure
336239,Blue Fire,2021-02-04,Platformer
336245,Aces of the Luftwaffe - Squadron,2017-11-17,Shoot 'em Up
336328,Swords of Gurrah,2020-04-21,Fighting
336330,Sairento VR,2018-02-06,Action
336330,Sairento VR,2018-02-06,RPG
336361,Later Alligator,2019-09-18,Adventure
336361,Later Alligator,2019-09-18,Point-and-Click
336071,The Adventures of Tree,2015-05-01,Adventure
336083,3 out of 10: Season Two,2021-04-08,Adventure
337744,Tomb Cat,2013-09-23,Action Adventure
337744,Tomb Cat,2013-09-23,Scrolling
337745,Natsuki Chronicles,2019-12-25,Action
337745,Natsuki Chronicles,2019-12-25,Arcade
337745,Natsuki Chronicles,2019-12-25,Shoot 'em Up
337746,The Climb 2,2021-03-04,Simulation
337749,Sixit,2021-04-28,Platformer
337749,Sixit,2021-04-28,Puzzle
337759,Code Shifter,2020-01-30,Action
337825,Nubarron: The adventure of an unlucky gnome,2020-01-30,Adventure
337825,Nubarron: The adventure of an unlucky gnome,2020-01-30,Platformer
339166,Railroad Ink Challenge,2021-06-17,Puzzle
338964,Semblance,2018-07-24,Action
338964,Semblance,2018-07-24,Platformer
338964,Semblance,2018-07-24,Puzzle
339139,Mind Scanners,2021-05-20,RPG
339139,Mind Scanners,2021-05-20,Simulation
339144,A-Tech Cybernetic,2020-03-27,Shooter
339225,Adventure Climb VR,2019-04-16,Adventure
339225,Adventure Climb VR,2019-04-16,Platformer
339225,Adventure Climb VR,2019-04-16,Simulation
338765,Galaxium,2019-10-15,Shoot 'em Up
338773,Alex Kidd in Miracle World DX,2021-06-24,Platformer
338941,Essays on Empathy,2021-05-18,Point-and-Click
338941,Essays on Empathy,2021-05-18,RPG
338954,Budget Cuts 2: Mission Insolvency,2019-12-12,Action
338954,Budget Cuts 2: Mission Insolvency,2019-12-12,Stealth
338959,Pincremental,2020-08-10,Arcade
338959,Pincremental,2020-08-10,Simulation
338959,Pincremental,2020-08-10,Strategy
338961,Cyber Ops,2020-05-21,Simulation
338961,Cyber Ops,2020-05-21,Strategy
338962,For the People,2020-08-13,Simulation
338962,For the People,2020-08-13,Visual Novel
338963,Recursed,2016-09-30,Adventure
338963,Recursed,2016-09-30,Puzzle
338439,Little Medusa,2018-08-31,Puzzle
338445,Socks the Cat Rocks the Hill,2018-02-01,Platformer
338452,Farm Manager 2021,2021-05-06,Management
338452,Farm Manager 2021,2021-05-06,Sandbox
338452,Farm Manager 2021,2021-05-06,Simulation
338473,Astro Aqua Kitty,2021-04-22,Action
338473,Astro Aqua Kitty,2021-04-22,Arcade
338718,Bombslinger,2018-04-11,Action
338718,Bombslinger,2018-04-11,Roguelike
338723,Cassino!,2012-09-13,Strategy
338268,Hero's Descent,2021-04-28,Roguelike
338268,Hero's Descent,2021-04-28,RPG
338269,At Home Alone,2018-11-01,Other
338320,Ctrl CV,2018-05-18,Arcade
338321,Ginga Force,2013-02-13,Action
338321,Ginga Force,2013-02-13,Arcade
338321,Ginga Force,2013-02-13,Shoot 'em Up
338390,Misplaced,2019-05-28,Puzzle
338392,GLUF,2020-05-14,Action
338392,GLUF,2020-05-14,Puzzle
338393,Yazzie,2019-12-06,Platformer
338210,Nebs 'n Debs,2019-02-04,Platformer
338212,Wampus,2019-02-01,Action Adventure
338213,Bat Lizard Bonanza,2020-08-26,Shoot 'em Up
338214,Leggite Luta Livre,2021-02-13,Beat 'em Up
338216,Insurmountable,2021-04-29,Adventure
338218,Dull Grey,2021-05-05,Visual Novel
338219,Twin Dragons,2018-02-13,Platformer
338266,Skybolt Zack,2019-11-07,Platformer
338266,Skybolt Zack,2019-11-07,Rhythm
338266,Skybolt Zack,2019-11-07,Scrolling
338267,RANK RUNNER,2019-08-02,Shoot 'em Up
338171,Antonball Deluxe,2021-03-06,Arcade
338171,Antonball Deluxe,2021-03-06,Platformer
338172,Alwa's Legacy,2020-06-18,Platformer
338176,Spacegulls,2021-04-17,Platformer
338177,HACK*MATCH,2021-05-01,Puzzle
338181,Böbl,2020-02-29,Platformer
338183,Nalleland,2020-02-29,Platformer
338184,Gruniozerca 3 - The Great Cavy Clean-up!,2019-05-06,Puzzle
338186,The Superhero League,2021-04-26,Puzzle
338196,Suspects: Mystery Mansion,2021-05-01,Action
337939,Hentai XXX Plus: Jigsaws Vol 2,2020-07-12,Simulation
337995,XANARTHRAXIA,2019-11-16,Clicker / Incremental
337995,XANARTHRAXIA,2019-11-16,RPG
337997,Alchademy,2016-10-20,Puzzle
338035,All Over,2020-04-06,RPG
338121,The Flower Collectors,2020-04-21,Adventure
338123,Evil Democracy: 1932,2020-10-03,Simulation
338123,Evil Democracy: 1932,2020-10-03,Strategy
338143,Healer's Quest,2018-04-18,RPG
338145,Papetura,2021-05-07,Adventure
338145,Papetura,2021-05-07,Puzzle
337894,Ki,1991-11-01,RPG
337907,Total War: Rome Remastered,2021-04-29,Real Time Strategy
337907,Total War: Rome Remastered,2021-04-29,Strategy
337912,Size Matters,2021-03-12,Simulation
337916,Summertime Madness,2021-05-01,Platformer
337916,Summertime Madness,2021-05-01,Puzzle
337925,18+,2018-07-03,Puzzle
337930,Beat Street,2017-11-16,Beat 'em Up
337933,Pirates Girls,2020-06-13,Puzzle
337937,Hentai XXX Plus: Jigsaws Vol 1,2020-06-25,Puzzle
337937,Hentai XXX Plus: Jigsaws Vol 1,2020-06-25,Simulation
339226,Nemesis Perspective,2016-12-21,Action
339226,Nemesis Perspective,2016-12-21,Fighting
339228,Urban Flow,2020-06-26,Arcade
339228,Urban Flow,2020-06-26,Puzzle
339228,Urban Flow,2020-06-26,Simulation
339266,Mystery at the Museums,1993-02-16,Educational
339266,Mystery at the Museums,1993-02-16,Puzzle
340064,Missing on Lost Island,2000-09-01,Adventure
340070,Europa Universalis IV - Leviathan,2021-04-21,Management
340070,Europa Universalis IV - Leviathan,2021-04-21,Real Time Strategy
340070,Europa Universalis IV - Leviathan,2021-04-21,Simulation
340094,Przeklęta Ziemia,1998-06-15,Shooter
340094,Przeklęta Ziemia,1998-06-15,Strategy
340107,Autka,1996-06-15,Racing
340108,Dark Moon,1996-06-15,Arcade
340108,Dark Moon,1996-06-15,Shooter
340110,"3w1: Autka, Dark Moon, Mr. Tomato",1996-06-15,Arcade
340110,"3w1: Autka, Dark Moon, Mr. Tomato",1996-06-15,Platformer
340110,"3w1: Autka, Dark Moon, Mr. Tomato",1996-06-15,Racing
340110,"3w1: Autka, Dark Moon, Mr. Tomato",1996-06-15,Shooter
340114,Skaut Kwatermaster,1995-07-31,Point-and-Click
339990,Ultimate Shooting Collection,2009-02-02,Shoot 'em Up
340034,Overboard!,2021-06-02,Visual Novel
340050,Fractured Minds,2019-11-14,Adventure
340050,Fractured Minds,2019-11-14,Puzzle
339935,Outbound,2000-01-01,Shoot 'em Up
339941,Paw Paw Paw,2020-11-14,Beat 'em Up
339941,Paw Paw Paw,2020-11-14,Scrolling
339950,Janosik,2020-09-25,Platformer
339956,Snow White Solitaire. Charmed Kingdom,2017-12-28,Arcade
339956,Snow White Solitaire. Charmed Kingdom,2017-12-28,Hidden Object
339956,Snow White Solitaire. Charmed Kingdom,2017-12-28,Visual Novel
339957,Teen Witches Academy,2021-02-08,Visual Novel
339969,Brány Skeldalu,1998-11-15,RPG
339970,7 Mages,2016-03-14,Dungeon Crawler
339671,Gedonia,2020-06-01,RPG
339674,SKYE,2020-06-18,Flight Simulator
339674,SKYE,2020-06-18,Racing
339697,Wetlands,1995-01-01,Rail Shooter
339707,Prinny 1 & 2: Exploded and Reloaded,2020-10-13,Platformer
339724,Shadow Point,2019-05-21,Puzzle
339768,Company of Crime,2020-08-08,Action
339768,Company of Crime,2020-08-08,RPG
339768,Company of Crime,2020-08-08,Strategy
339860,SEN: Seven Eight Nine,2020-02-06,Puzzle
339657,Sołtys,1995-05-23,Adventure
339657,Sołtys,1995-05-23,Point-and-Click
339627,Death Fungeon,2018-08-17,Adventure
339627,Death Fungeon,2018-08-17,Platformer
339627,Death Fungeon,2018-08-17,Puzzle
339628,"Deep, In the Forest",2020-08-10,Dungeon Crawler
339628,"Deep, In the Forest",2020-08-10,Roguelike
339629,Depixtion,2019-06-17,Educational
339629,Depixtion,2019-06-17,Puzzle
339630,Kingdom Wars: The Plague,2020-07-09,Action
339630,Kingdom Wars: The Plague,2020-07-09,Simulation
339630,Kingdom Wars: The Plague,2020-07-09,Strategy
339646,Rise of the Tomb Raider - Endurance Mode,2016-01-28,Action Adventure
339570,Victory at Stalingrad Mission Pack,2013-11-12,Real Time Strategy
339596,World of One,2017-06-08,Action
339596,World of One,2017-06-08,Adventure
339597,SEPTEMBER 1999,2018-10-10,Walking Simulator
339622,The Monkey King: The Legend Begins,2008-05-30,Shoot 'em Up
339445,Seven Doors,2020-06-26,Adventure
339445,Seven Doors,2020-06-26,Puzzle
339453,Warstone - Astral Voyage,2020-04-30,Tower Defense
339357,Museum of Other Realities,2020-02-28,Simulation
339358,Hearts of Iron IV: Man the Guns,2019-02-28,Strategy
340172,Hell is Other Demons,2019-04-18,Action
340172,Hell is Other Demons,2019-04-18,Arcade
340172,Hell is Other Demons,2019-04-18,Platformer
340172,Hell is Other Demons,2019-04-18,Roguelike
340174,Rival Megagun,2018-11-28,Action
340174,Rival Megagun,2018-11-28,Arcade
340174,Rival Megagun,2018-11-28,Shoot 'em Up
340175,Monolith,2017-06-07,Action
340175,Monolith,2017-06-07,Roguelike
340175,Monolith,2017-06-07,Shooter
340176,Little Bug,2018-09-25,Adventure
340177,Jetstream,2019-04-02,Puzzle
340182,Uncharted 3 - Drake's Deception Map Pack,2010-04-10,Adventure
340188,Libertad o Muerte!,2020-06-12,Strategy
340718,Sneaky Sasquatch,2019-09-19,Life Simulation
340718,Sneaky Sasquatch,2019-09-19,Racing
340718,Sneaky Sasquatch,2019-09-19,Sandbox
340721,Chaos Rings III,2014-10-16,RPG
340627,Guardians of the Galaxy,2021-10-26,RPG
340589,Death's Door,2021-07-20,Action
340592,Spitkiss,2018-11-06,Platformer
340558,Scarlet Hollow Episode 2,2021-06-11,Visual Novel
340481,Lost in Harmony,2018-06-21,Rhythm
340387,Mars Power Industries Deluxe,2019-11-04,Puzzle
340388,Princess Castle Quest,2021-03-24,Puzzle
340389,Trials of Fire,2021-04-09,Roguelike
340389,Trials of Fire,2021-04-09,Tactical RPG
340469,Starbase,2021-07-29,MMO
340470,Vivid Knight,2021-05-27,Action Adventure
340470,Vivid Knight,2021-05-27,Roguelike
340480,Newfound Courage,2019-03-22,Adventure
340194,Breach Wanderers,2021-06-04,Roguelike
340194,Breach Wanderers,2021-06-04,RPG
340194,Breach Wanderers,2021-06-04,Strategy
340195,Guildmasters,2019-10-16,RPG
340196,Electromaze Tower Defense,2018-02-01,Tower Defense
340232,Desolate,2019-01-17,Survival
340303,Press Any Button,2021-01-07,Arcade
340303,Press Any Button,2021-01-07,Puzzle
340309,SNKRX,2021-05-17,Action
340309,SNKRX,2021-05-17,Arcade
340309,SNKRX,2021-05-17,Classic Games
340309,SNKRX,2021-05-17,Roguelike
340361,Garbage,2021-06-04,Fighting
340361,Garbage,2021-06-04,Management
340361,Garbage,2021-06-04,Simulation
340791,ELEX II,2022-03-01,Action RPG
340791,ELEX II,2022-03-01,Sandbox
340821,Inuyasha: Kagome no Sengoku Nikki,2001-11-02,Adventure
340822,Inuyasha: Kagome no Yume Nikki,2002-11-16,Adventure
340840,Inuyasha: Fūun Emaki,2002-07-27,Adventure
340859,Armored Fist 3,1999-09-29,Action
340859,Armored Fist 3,1999-09-29,Simulation
340870,Prison Architect: Second Changes,2021-06-16,Management
340870,Prison Architect: Second Changes,2021-06-16,Sandbox
